,IOC,Type,VT Malicious,VT Suspicious,Total Engines,Severity %,Microsoft Detection,OTX Pulses,In CIRCL Dataset,Country,State,City,Latitude,Longitude
142,75af3f6bc3bebbd5011b6d9fe8c3a874f6b06ad4b5c62c29f1345a7ba19e2467,file,0,0,0,0,undetected,50,No,,,,0,0
143,https://webmail.18-143-155-170.cprapid.com/,url,0,0,0,0,undetected,1,No,,,,0,0
144,24e6bbed87e62ac332712fac6cff35e3e72b5e9c54769be31899fa6ec36eb2eb,file,30,0,76,39.47,Trojan:VBS/AsyncRAT!MTB,2,No,,,,0,0
145,5efa1fd90f9c644dd24880b7174d94acf0be0f10364106faae51d81c00c3bccd,file,58,0,76,76.32,Trojan:Win32/Zombie.A,1,No,,,,0,0
146,asynpro.duckdns.org,domain,13,1,94,13.83,undetected,0,No,,,,0,0
147,87d18cd221db4017af65aa1bd3bb7dcbe4d65c902f3ceeb0ff21c715f9431e6b,file,0,0,0,0,undetected,50,No,,,,0,0
148,testedark.writesthisblog.com,domain,18,0,94,19.15,undetected,0,No,,,,0,0
149,060d6f9c0505a7709281567b10bbc91256a073ecd4fef23e3de47f5ff7aa40de,file,51,0,76,67.11,Trojan:Win32/Leonem,4,No,,,,0,0
150,874d6548b5171e5c7d462cc0a5708a6bd401437894876df9e6ecfa0bd8b57008,file,0,0,0,0,undetected,50,No,,,,0,0
151,https://updatee-facebok.com/sostener.vbs,url,0,0,0,0,undetected,2,No,,,,0,0
152,dcfast.duckdns.org,domain,12,1,94,12.77,undetected,0,No,,,,0,0
153,0306e732ffe566484f21fb248a428f95daf2c30c19bc47164b5fda342d2f1d0a,file,0,0,0,0,undetected,50,No,,,,0,0
154,https://textbin.net/download/igvxdijw4qm32,url,0,0,0,0,undetected,1,No,,,,0,0
155,http://dxpam.duckdns.org/sostener.vbs,url,0,0,0,0,undetected,3,No,,,,0,0
156,605cecf9011e24fcec1b5391827ac2f01a289f24d4d01a672c36bb6582658eac,file,39,0,75,52,Trojan:Win32/Redline.YW!MTB,3,No,,,,0,0
157,http://45.135.232.38/sostener1.vbs,url,0,0,0,0,undetected,2,No,,,,0,0
158,fd1a2f2cf5a3dc5181a7575c5c9dd296526924ff5c77553b687c3474781802c9,file,0,0,0,0,undetected,50,No,,,,0,0
159,c6515ee9422e840c096404d8ce2ca152fee317aed63264ad5cbd42833300656f,file,27,0,76,35.53,Trojan:VBS/AsyncRAT!MTB,3,No,,,,0,0
160,45.135.232.38,ip_address,17,0,94,18.09,undetected,6,No,Russia,Moscow,Moscow,55.7487,37.6187
161,dcmxz.duckdns.org,domain,14,2,94,14.89,undetected,0,No,,,,0,0
162,http://www.13-36-166-80.cprapid.com/,url,0,0,0,0,undetected,1,No,,,,0,0
163,107.172.31.15,ip_address,1,0,94,1.06,undetected,1,No,United States,California,Los Angeles,34.0544,-118.244
164,cdc2106e6e47fe9e06e5c1b655b8428706cf3db33e31b854ddf3e1269d9c7978,file,23,0,76,30.26,Trojan:VBS/AsyncRAT!MTB,3,No,,,,0,0
165,a0aabe6b033f92ef6ba630fde802ab76a1f5b66187faa7fc76d2431098bf43f9,file,0,0,76,0,,1,No,,,,0,0
166,https://45-135-232-38.cprapid.com/sostener.vbs,url,0,0,0,0,undetected,1,No,,,,0,0
167,https://15-237-96-228.cprapid.com,url,0,0,0,0,undetected,1,No,,,,0,0
168,drpras.duckdns.org,domain,16,0,94,17.02,undetected,0,No,,,,0,0
169,http://mail.45-61-151-79.cprapid.com/,url,0,0,0,0,undetected,1,No,,,,0,0
170,120ecdfc6d6c21d2345ebbab38f3ca451e431069cce0139890f9da5436b202fc,file,58,0,77,75.32,VirTool:MSIL/ResInject!pz,1,No,,,,0,0
171,2be211f45f8595e6e9b55ba227173aed35eb1ce53fb119beceb49f236232814d,file,26,0,76,34.21,Trojan:VBS/AsyncRAT!MTB,5,No,,,,0,0
172,http://drpras.duckdns.org/davivienda/img/llave.jpeg,url,0,0,0,0,undetected,1,No,,,,0,0
173,c083be8e5eaa0c7fef707ccf369f0e2ad844c922887a545b7e4d909dbe93208e,file,0,0,0,0,undetected,50,No,,,,0,0
174,https://textbin.net/raw/e888x9d3sz,url,0,0,0,0,undetected,1,No,,,,0,0
175,https://drpras.duckdns.org/bbva5/,url,0,0,0,0,undetected,2,No,,,,0,0
176,23d8adb7dcebd122084376f809c6e049b36fa2658250e8a65f6a19b203a8b3ab,file,38,0,76,50,Trojan:MSIL/AsyncRat.ABJU!MTB,1,No,,,,0,0
177,a937e59c4e8f66f9c60c5725fa85bbd71e3a8fc32ade529ec7620ed81dd1126e,file,24,0,76,31.58,Trojan:VBS/AsyncRAT!MTB,2,No,,,,0,0
178,45-135-232-38.cprapid.com,domain,11,2,94,11.7,undetected,0,No,,,,0,0
179,18d48c5050b3cb0b327108991811e0949cc076e76c98ee5ed2d04a6d5f6bc41d,file,55,0,76,72.37,Trojan:Win32/Fareit.VB!MTB,1,No,,,,0,0
180,209.105.248.135,ip_address,18,0,94,19.15,undetected,5,No,United States,Colorado,Boulder,40.0187,-105.256
181,http://dcmxz.duckdns.org/sostener.vbs/,url,0,0,0,0,undetected,1,No,,,,0,0
182,http://18-219-72-96.cprapid.com/,url,0,0,0,0,undetected,1,No,,,,0,0
183,ce0d4e5f03861245552dd4eb1c760587f9ecd3bcf773d79789d6f7cae5acef90,file,0,0,0,0,undetected,50,No,,,,0,0
184,http://dxpam.duckdns.org/sotener.vbs,url,0,0,0,0,undetected,1,No,,,,0,0
185,http://dxpam.duckdns.org/bancolombia/token.html,url,0,0,0,0,undetected,1,No,,,,0,0
186,http://drpras.duckdns.org/davivienda/img/candado.jpeg,url,0,0,0,0,undetected,1,No,,,,0,0
187,182-253-225-26.cprapid.com,domain,8,1,94,8.51,undetected,0,No,,,,0,0
188,e59ec4bf6ee326a7ed244b3e562ec1fded1fa55c24ab7cafc44ea10bd4546c2b,file,24,0,76,31.58,Trojan:VBS/Obfuse!MTB,2,No,,,,0,0
189,f8eb456776edf06cd08eac96aaedd5108737a563c6441e0dd61759631d567271,file,53,0,78,67.95,Trojan:Win32/Znyonm,1,No,,,,0,0
190,dcuxpag.duckdns.org,domain,13,1,94,13.83,undetected,0,No,,,,0,0
191,order-pending-delivery558787.206-183-128-199.cprapid.com,domain,1,3,94,1.06,undetected,0,No,,,,0,0
192,https://drpras.duckdns.org/sostener1.vbs/,url,0,0,0,0,undetected,1,No,,,,0,0
193,testdark.writesthisblog.com,domain,1,0,94,1.06,undetected,0,No,,,,0,0
194,666f0c305b0a6cc558192918bc144c3119d898c33656101395140d93e9e10e69,file,61,0,76,80.26,Backdoor:MSIL/Quasar.GG!MTB,3,No,,,,0,0
195,https://textbin.net/j,url,0,0,0,0,undetected,1,No,,,,0,0
196,http://drpras.duckdns.org/davivienda/img/compartir.jpeg,url,0,0,0,0,undetected,1,No,,,,0,0
197,https://dxpam.duckdns.org/bancolombia/token.html,url,0,0,0,0,undetected,1,No,,,,0,0
198,bfce82368168526a73f17f8f60db961773bbb37d3abdfead5f0dad57aeb7ea46,file,41,0,74,55.41,Trojan:Win32/Wacatac.B!ml,1,No,,,,0,0
199,https://45.135.232.38/bancolombia/,url,0,0,0,0,undetected,1,No,,,,0,0
