,IOC,Type,VT Malicious,VT Suspicious,Total Engines,Severity %,Microsoft Detection,OTX Pulses,In CIRCL Dataset,Country,State,City,Latitude,Longitude
164,market.aestheticrecord.com,domain,2,0,94,2.13,undetected,0,No,,,,0,0
165,usersmanualplatforms21.site,domain,7,0,94,7.45,undetected,1,No,,,,0,0
166,appxmacos.com,domain,18,1,94,19.15,undetected,5,No,,,,0,0
167,imx.to,domain,1,0,94,1.06,undetected,15,No,,,,0,0
168,mentalhealth.banyantreatmentcenter.com,domain,2,0,94,2.13,undetected,0,No,,,,0,0
169,privatelondonrheumatologist.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
170,iclicker.com,domain,1,0,94,1.06,undetected,1,No,,,,0,0
171,ednascorner.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
172,pcappbox.com,domain,4,2,94,4.26,undetected,1,No,,,,0,0
173,thecomicsconnection.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
174,meilleur-partage-media.fly.storage.tigris.dev,domain,3,2,94,3.19,undetected,0,No,,,,0,0
175,deathtotheworld.com,domain,4,1,94,4.26,undetected,5,No,,,,0,0
176,sparezonekenya.co.ke,domain,8,0,94,8.51,undetected,1,No,,,,0,0
177,thorntontownship.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
178,lacalle.com.ar,domain,1,0,94,1.06,undetected,1,No,,,,0,0
179,pornohub.shop,domain,6,1,94,6.38,undetected,1,No,,,,0,0
180,gramophone.ca,domain,2,0,94,2.13,undetected,1,No,,,,0,0
181,usersmanualplatforms20.site,domain,6,0,94,6.38,undetected,1,No,,,,0,0
182,nejeets.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
183,mediolanumhotel.com,domain,2,1,94,2.13,undetected,1,No,,,,0,0
184,pacforum.org,domain,2,0,94,2.13,undetected,3,No,,,,0,0
185,anchorsaway.org,domain,2,0,94,2.13,undetected,1,No,,,,0,0
186,drugrehab.com,domain,2,0,94,2.13,undetected,0,No,,,,0,0
187,dentalchoice.ca,domain,2,0,94,2.13,undetected,1,No,,,,0,0
188,howchoo.com,domain,2,0,94,2.13,undetected,0,No,,,,0,0
189,myvocabulary.com,domain,6,1,94,6.38,undetected,1,No,,,,0,0
190,serfcompany.com,domain,4,1,94,4.26,undetected,1,No,,,,0,0
191,trees.com,domain,1,0,94,1.06,undetected,0,No,,,,0,0
192,renzullihome.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
193,hearingsolutions.ca,domain,2,0,94,2.13,undetected,1,No,,,,0,0
